timestamp,datetime,open,high,low,close,volume,sentiment_index
1717443900000,2024-06-03 19:45:00,69075.0,69260.0,69064.6,69216.1,853.305,73.0
1717444800000,2024-06-03 20:00:00,69216.1,69505.0,69176.0,69456.7,560.447,73.0
1717445700000,2024-06-03 20:15:00,69456.7,69526.7,69418.9,69426.3,681.618,73.0
1717446600000,2024-06-03 20:30:00,69426.3,69432.9,69266.4,69275.8,609.469,73.0
1717447500000,2024-06-03 20:45:00,69275.8,69275.8,69116.3,69116.3,453.591,73.0
1717448400000,2024-06-03 21:00:00,69116.3,69218.8,69032.9,69038.8,767.578,73.0
1717449300000,2024-06-03 21:15:00,69038.8,69123.2,68926.0,69051.5,742.084,73.0
1717450200000,2024-06-03 21:30:00,69051.5,69160.5,68989.6,69157.0,533.581,73.0
1717451100000,2024-06-03 21:45:00,69157.0,69189.9,69058.4,69102.4,942.122,73.0
1717452000000,2024-06-03 22:00:00,69102.4,69102.4,68818.2,68889.2,1082.585,73.0
1717452900000,2024-06-03 22:15:00,68889.2,68992.4,68875.2,68978.1,696.165,73.0
1717453800000,2024-06-03 22:30:00,68978.1,69161.6,68970.7,69077.6,658.529,73.0
1717454700000,2024-06-03 22:45:00,69077.6,69113.9,69030.7,69058.2,237.284,73.0
1717455600000,2024-06-03 23:00:00,69058.2,69077.9,68976.2,68976.3,320.632,73.0
1717456500000,2024-06-03 23:15:00,68976.3,68995.3,68894.6,68896.3,303.755,73.0
1717457400000,2024-06-03 23:30:00,68896.3,68934.3,68728.4,68765.1,1267.657,73.0
1717458300000,2024-06-03 23:45:00,68765.1,68874.6,68765.1,68817.3,461.596,73.0
1717459200000,2024-06-04 00:00:00,68817.3,68908.8,68808.3,68855.5,457.469,73.0
1717460100000,2024-06-04 00:15:00,68855.5,68951.6,68657.8,68789.6,1417.922,73.0
1717461000000,2024-06-04 00:30:00,68789.6,69052.0,68783.5,69020.0,1032.245,73.0
1717461900000,2024-06-04 00:45:00,69020.0,69113.1,68998.8,69019.9,1111.681,73.0
1717462800000,2024-06-04 01:00:00,69019.9,69128.4,68909.1,69083.0,918.519,73.0
1717463700000,2024-06-04 01:15:00,69083.0,69094.4,69003.2,69030.9,355.292,73.0
1717464600000,2024-06-04 01:30:00,69030.9,69207.8,69013.0,69095.5,610.791,73.0
1717465500000,2024-06-04 01:45:00,69095.5,69240.3,69063.1,69234.4,374.117,73.0
1717466400000,2024-06-04 02:00:00,69234.4,69300.0,69181.8,69280.5,533.408,73.0
1717467300000,2024-06-04 02:15:00,69280.5,69332.3,69226.3,69276.0,457.353,73.0
1717468200000,2024-06-04 02:30:00,69276.0,69276.4,69100.0,69155.2,689.237,73.0
1717469100000,2024-06-04 02:45:00,69155.2,69175.5,69114.5,69154.2,274.709,73.0
1717470000000,2024-06-04 03:00:00,69154.2,69387.0,69131.0,69349.8,514.207,73.0
1717470900000,2024-06-04 03:15:00,69349.8,69368.8,69200.4,69232.5,308.612,73.0
1717471800000,2024-06-04 03:30:00,69232.5,69267.8,69188.3,69244.5,227.198,73.0
1717472700000,2024-06-04 03:45:00,69244.5,69256.6,69160.0,69179.3,215.291,73.0
1717473600000,2024-06-04 04:00:00,69179.3,69268.3,69116.1,69265.3,504.417,73.0
1717474500000,2024-06-04 04:15:00,69265.3,69280.3,69199.1,69247.6,341.438,73.0
1717475400000,2024-06-04 04:30:00,69247.6,69295.5,69180.1,69180.1,272.786,73.0
1717476300000,2024-06-04 04:45:00,69180.1,69217.6,69062.5,69078.1,426.485,73.0
1717477200000,2024-06-04 05:00:00,69078.1,69139.3,69000.0,69135.5,445.785,73.0
1717478100000,2024-06-04 05:15:00,69135.5,69180.3,69102.0,69128.4,310.656,73.0
1717479000000,2024-06-04 05:30:00,69128.4,69128.4,69016.8,69016.8,289.446,73.0
1717479900000,2024-06-04 05:45:00,69016.8,69083.0,68928.0,68975.8,653.363,73.0
1717480800000,2024-06-04 06:00:00,68975.8,68975.8,68766.5,68906.4,1620.19,73.0
1717481700000,2024-06-04 06:15:00,68906.4,68969.0,68842.3,68969.0,607.315,73.0
1717482600000,2024-06-04 06:30:00,68969.0,69067.8,68923.1,68925.4,877.653,73.0
1717483500000,2024-06-04 06:45:00,68925.4,69030.4,68912.7,68918.5,326.56,73.0
1717484400000,2024-06-04 07:00:00,68918.5,69080.0,68908.4,69078.5,351.198,73.0
1717485300000,2024-06-04 07:15:00,69078.5,69084.0,68993.9,69018.6,252.548,73.0
1717486200000,2024-06-04 07:30:00,69018.6,69027.3,68958.3,69013.6,241.66,73.0
1717487100000,2024-06-04 07:45:00,69013.6,69096.1,69007.6,69033.0,486.084,73.0
1717488000000,2024-06-04 08:00:00,69033.0,69225.0,68889.7,69130.4,1602.351,73.0
1717488900000,2024-06-04 08:15:00,69130.4,69180.9,69075.0,69133.2,320.014,73.0
1717489800000,2024-06-04 08:30:00,69133.2,69140.4,69080.2,69113.4,182.835,73.0
1717490700000,2024-06-04 08:45:00,69113.4,69113.4,68833.6,68858.5,1094.565,73.0
1717491600000,2024-06-04 09:00:00,68858.5,68903.7,68703.5,68800.0,1778.398,73.0
1717492500000,2024-06-04 09:15:00,68800.0,68801.9,68626.5,68722.5,1622.164,73.0
1717493400000,2024-06-04 09:30:00,68722.5,68815.6,68700.7,68740.1,440.367,73.0
1717494300000,2024-06-04 09:45:00,68740.1,68785.6,68575.2,68733.0,1123.09,73.0
1717495200000,2024-06-04 10:00:00,68733.0,68840.7,68717.9,68840.7,504.733,73.0
1717496100000,2024-06-04 10:15:00,68840.7,68908.4,68820.1,68820.1,579.676,73.0
1717497000000,2024-06-04 10:30:00,68820.1,68967.3,68805.4,68960.4,1413.305,73.0
1717497900000,2024-06-04 10:45:00,68960.4,68980.0,68891.6,68908.5,799.485,73.0
1717498800000,2024-06-04 11:00:00,68908.5,68996.3,68908.5,68911.2,295.36,73.0
1717499700000,2024-06-04 11:15:00,68911.2,68963.2,68861.3,68954.9,452.989,73.0
1717500600000,2024-06-04 11:30:00,68954.9,69060.4,68858.2,68913.0,1408.814,73.0
1717501500000,2024-06-04 11:45:00,68913.0,68990.4,68866.5,68971.4,218.186,73.0
1717502400000,2024-06-04 12:00:00,68971.4,69079.4,68862.5,68990.1,791.534,73.0
1717503300000,2024-06-04 12:15:00,68990.1,69116.8,68918.5,69074.0,748.013,73.0
1717504200000,2024-06-04 12:30:00,69074.0,69186.3,69006.7,69092.1,761.544,73.0
1717505100000,2024-06-04 12:45:00,69092.1,69099.2,68901.0,68967.9,761.937,73.0
1717506000000,2024-06-04 13:00:00,68967.9,69289.9,68967.8,69256.0,1217.015,73.0
1718226000000,2024-06-12 21:00:00,68076.9,68233.0,68070.0,68233.0,784.578,72.0
1718226900000,2024-06-12 21:15:00,68233.0,68413.2,68173.1,68411.1,1013.125,72.0
1718227800000,2024-06-12 21:30:00,68411.1,68644.5,68311.9,68563.0,2402.77,72.0
1718228700000,2024-06-12 21:45:00,68563.0,68583.6,68414.9,68507.1,930.987,72.0
1718229600000,2024-06-12 22:00:00,68507.1,68518.2,68373.6,68408.6,670.07,72.0
1718230500000,2024-06-12 22:15:00,68408.6,68410.6,68254.8,68295.8,1000.416,72.0
1718231400000,2024-06-12 22:30:00,68295.8,68347.7,68253.5,68271.1,511.706,72.0
1718232300000,2024-06-12 22:45:00,68271.1,68364.3,68246.6,68327.6,535.065,72.0
1718233200000,2024-06-12 23:00:00,68327.6,68327.7,68142.8,68191.1,1251.803,72.0
1718234100000,2024-06-12 23:15:00,68191.1,68213.5,68104.2,68197.9,500.653,72.0
1718235000000,2024-06-12 23:30:00,68197.9,68260.1,68157.3,68209.3,343.071,72.0
1718235900000,2024-06-12 23:45:00,68209.3,68260.0,68209.3,68252.8,430.787,72.0
1718236800000,2024-06-13 00:00:00,68252.8,68273.8,68052.2,68080.3,771.324,70.0
1718237700000,2024-06-13 00:15:00,68080.3,68217.8,67979.5,68170.9,1154.283,70.0
1718238600000,2024-06-13 00:30:00,68170.9,68229.8,68076.8,68197.5,372.399,70.0
1718239500000,2024-06-13 00:45:00,68197.5,68379.3,68190.1,68307.2,1160.996,70.0
1718240400000,2024-06-13 01:00:00,68307.2,68342.0,68210.8,68278.6,334.743,70.0
1718241300000,2024-06-13 01:15:00,68278.6,68304.2,68056.8,68100.7,701.085,70.0
1718242200000,2024-06-13 01:30:00,68100.7,68128.0,67993.0,68103.2,1119.563,70.0
1718243100000,2024-06-13 01:45:00,68103.2,68166.0,67889.1,67962.9,988.815,70.0
1718244000000,2024-06-13 02:00:00,67962.9,67987.9,67826.2,67898.8,1839.424,70.0
1718244900000,2024-06-13 02:15:00,67898.8,68126.4,67818.8,68082.8,1471.426,70.0
1718245800000,2024-06-13 02:30:00,68082.8,68167.2,67754.9,67863.9,2306.894,70.0
1718246700000,2024-06-13 02:45:00,67863.9,67909.1,67661.0,67717.0,1676.713,70.0
1718247600000,2024-06-13 03:00:00,67717.0,67827.0,67612.0,67813.1,1299.983,70.0
1718248500000,2024-06-13 03:15:00,67813.1,67832.1,67387.0,67400.4,3008.546,70.0
1718249400000,2024-06-13 03:30:00,67400.4,67470.9,66939.3,67223.2,7359.421,70.0
1718250300000,2024-06-13 03:45:00,67223.2,67456.9,67200.0,67443.2,1944.922,70.0
1718251200000,2024-06-13 04:00:00,67443.2,67650.7,67403.4,67605.0,2027.641,70.0
1718252100000,2024-06-13 04:15:00,67605.0,67683.7,67576.0,67634.3,1153.63,70.0
1718253000000,2024-06-13 04:30:00,67634.3,67634.4,67481.7,67595.6,859.049,70.0
1718253900000,2024-06-13 04:45:00,67595.6,67595.6,67300.0,67307.7,1146.248,70.0
1718254800000,2024-06-13 05:00:00,67307.7,67563.3,67300.3,67539.8,1062.126,70.0
1718255700000,2024-06-13 05:15:00,67539.8,67615.0,67480.0,67558.5,668.702,70.0
1718256600000,2024-06-13 05:30:00,67558.5,67626.9,67507.1,67615.4,546.402,70.0
1718257500000,2024-06-13 05:45:00,67615.4,67661.5,67498.9,67576.8,797.947,70.0
1718258400000,2024-06-13 06:00:00,67576.8,67589.4,67419.0,67442.8,582.757,70.0
1718259300000,2024-06-13 06:15:00,67442.8,67470.5,67365.1,67452.1,570.688,70.0
1718260200000,2024-06-13 06:30:00,67452.1,67452.3,67282.0,67364.2,1146.041,70.0
1718261100000,2024-06-13 06:45:00,67364.2,67558.1,67337.4,67486.4,808.046,70.0
1718262000000,2024-06-13 07:00:00,67486.4,67550.4,67377.0,67540.8,619.501,70.0
1718262900000,2024-06-13 07:15:00,67540.8,67673.7,67516.5,67658.7,1154.714,70.0
1718263800000,2024-06-13 07:30:00,67658.7,67676.0,67582.0,67618.5,647.548,70.0
1718264700000,2024-06-13 07:45:00,67618.5,67709.0,67580.8,67701.7,611.789,70.0
1718265600000,2024-06-13 08:00:00,67701.7,67731.9,67634.1,67656.2,906.244,70.0
1718266500000,2024-06-13 08:15:00,67656.2,67665.2,67548.8,67570.6,779.471,70.0
1718267400000,2024-06-13 08:30:00,67570.6,67606.7,67512.3,67582.8,732.091,70.0
1718268300000,2024-06-13 08:45:00,67582.8,67602.0,67476.9,67550.9,663.744,70.0
1718269200000,2024-06-13 09:00:00,67550.9,67556.3,67447.3,67479.5,451.941,70.0
1718270100000,2024-06-13 09:15:00,67479.5,67511.7,67289.0,67365.2,1652.621,70.0
1718271000000,2024-06-13 09:30:00,67365.2,67365.2,67168.3,67175.1,1725.919,70.0
1718271900000,2024-06-13 09:45:00,67175.1,67415.8,67150.0,67395.4,1867.901,70.0
1718272800000,2024-06-13 10:00:00,67395.4,67467.7,67248.0,67277.6,1085.229,70.0
1718273700000,2024-06-13 10:15:00,67277.6,67361.8,67205.9,67361.8,1095.255,70.0
1718274600000,2024-06-13 10:30:00,67361.8,67574.6,67339.4,67551.2,985.65,70.0
1718275500000,2024-06-13 10:45:00,67551.2,67943.1,67511.2,67793.3,4053.451,70.0
1718276400000,2024-06-13 11:00:00,67793.3,67875.7,67700.0,67805.2,1908.566,70.0
1718277300000,2024-06-13 11:15:00,67805.2,67901.2,67755.3,67892.6,995.66,70.0
1718278200000,2024-06-13 11:30:00,67892.6,67930.9,67800.0,67828.4,1032.722,70.0
1718279100000,2024-06-13 11:45:00,67828.4,67832.8,67616.5,67717.9,1500.078,70.0
1718280000000,2024-06-13 12:00:00,67717.9,67838.0,67675.6,67797.1,929.001,70.0
1718280900000,2024-06-13 12:15:00,67797.1,67858.6,67705.2,67816.8,1274.956,70.0
1718281800000,2024-06-13 12:30:00,67816.8,68449.4,67580.6,67696.8,7849.325,70.0
1718282700000,2024-06-13 12:45:00,67696.8,67801.5,67414.5,67720.7,3088.189,70.0
1718283600000,2024-06-13 13:00:00,67720.7,67804.9,67589.9,67777.1,2014.462,70.0
1718284500000,2024-06-13 13:15:00,67777.1,68070.6,67748.3,68006.6,1911.93,70.0
1718285400000,2024-06-13 13:30:00,68006.6,68237.5,67928.1,68071.6,2802.351,70.0
1718286300000,2024-06-13 13:45:00,68071.6,68071.6,67477.5,67563.2,4343.356,70.0
1718287200000,2024-06-13 14:00:00,67563.2,67654.7,67323.2,67413.0,2478.416,70.0
1718288100000,2024-06-13 14:15:00,67413.0,67609.7,67125.6,67258.9,2800.1,70.0
1718289000000,2024-06-13 14:30:00,67258.9,67718.5,67252.5,67511.0,4081.733,70.0
1718289900000,2024-06-13 14:45:00,67511.0,67650.0,67291.8,67340.1,2047.512,70.0
1718290800000,2024-06-13 15:00:00,67340.1,67519.7,67216.9,67278.2,1841.512,70.0
1718291700000,2024-06-13 15:15:00,67278.2,67294.6,66898.2,66954.8,4467.963,70.0
1718292600000,2024-06-13 15:30:00,66954.8,67025.0,66491.4,66588.4,5837.851,70.0
1718293500000,2024-06-13 15:45:00,66588.4,66657.3,66308.2,66447.4,4641.564,70.0
1718294400000,2024-06-13 16:00:00,66447.4,66792.5,66228.4,66679.8,5125.347,70.0
1718295300000,2024-06-13 16:15:00,66679.8,66791.3,66533.2,66640.9,1803.909,70.0
1718296200000,2024-06-13 16:30:00,66640.9,66734.8,66552.8,66680.2,709.799,70.0
1718297100000,2024-06-13 16:45:00,66680.2,67011.0,66601.4,66957.8,2484.726,70.0
1718298000000,2024-06-13 17:00:00,66957.8,67061.8,66815.8,66939.1,1931.021,70.0
1718298900000,2024-06-13 17:15:00,66939.1,66948.7,66690.6,66702.3,1962.302,70.0
1718299800000,2024-06-13 17:30:00,66702.3,66909.2,66621.8,66855.1,1195.383,70.0
1718300700000,2024-06-13 17:45:00,66855.1,66920.0,66762.2,66902.5,304.856,70.0
1718301600000,2024-06-13 18:00:00,66902.5,66949.5,66724.1,66944.0,3166.804,70.0
1718302500000,2024-06-13 18:15:00,66944.0,66965.1,66817.9,66848.0,3797.593,70.0
1718303400000,2024-06-13 18:30:00,66848.0,66910.9,66669.0,66809.9,1653.463,70.0
1718304300000,2024-06-13 18:45:00,66809.9,66910.0,66791.5,66846.0,303.255,70.0
1718305200000,2024-06-13 19:00:00,66846.0,66868.2,66687.2,66692.4,235.189,70.0
1718306100000,2024-06-13 19:15:00,66692.4,66871.9,66652.9,66816.2,692.424,70.0
1718307000000,2024-06-13 19:30:00,66816.2,66816.3,66601.9,66693.5,542.205,70.0
1718307900000,2024-06-13 19:45:00,66693.5,66770.3,66579.4,66592.0,682.532,70.0
1718308800000,2024-06-13 20:00:00,66592.0,66795.1,66561.5,66653.3,1063.403,70.0
1718309700000,2024-06-13 20:15:00,66653.3,66756.7,66643.9,66674.2,221.908,70.0
1718310600000,2024-06-13 20:30:00,66674.2,66679.9,66500.4,66528.4,712.827,70.0
1718311500000,2024-06-13 20:45:00,66528.4,66700.7,66517.2,66700.7,442.032,70.0
1718312400000,2024-06-13 21:00:00,66700.7,66788.9,66669.0,66721.0,590.615,70.0
1718313300000,2024-06-13 21:15:00,66721.0,66794.1,66672.3,66693.9,326.104,70.0
1718314200000,2024-06-13 21:30:00,66693.9,66870.4,66689.8,66847.6,368.107,70.0
1718315100000,2024-06-13 21:45:00,66847.6,66960.0,66835.9,66954.9,506.224,70.0
1718316000000,2024-06-13 22:00:00,66954.9,66957.1,66857.2,66868.9,463.443,70.0
1718316900000,2024-06-13 22:15:00,66868.9,66916.8,66822.3,66898.1,306.52,70.0
1718317800000,2024-06-13 22:30:00,66898.1,66954.9,66884.7,66940.4,227.625,70.0
1718318700000,2024-06-13 22:45:00,66940.4,66969.6,66832.6,66868.7,558.595,70.0
1718319600000,2024-06-13 23:00:00,66868.7,66868.7,66654.2,66714.5,592.597,70.0
1718320500000,2024-06-13 23:15:00,66714.5,66882.9,66705.2,66855.1,273.661,70.0
1718321400000,2024-06-13 23:30:00,66855.1,66892.0,66781.3,66810.1,194.463,70.0
1718322300000,2024-06-13 23:45:00,66810.1,66848.5,66727.2,66755.7,499.699,70.0
1718323200000,2024-06-14 00:00:00,66755.7,66881.6,66725.0,66725.0,396.256,74.0
1718324100000,2024-06-14 00:15:00,66725.0,66825.4,66623.3,66760.4,745.282,74.0
1718325000000,2024-06-14 00:30:00,66760.4,66782.2,66607.1,66667.8,378.72,74.0
1718325900000,2024-06-14 00:45:00,66667.8,66746.6,66573.2,66697.3,571.975,74.0
1718326800000,2024-06-14 01:00:00,66697.3,66731.1,66519.3,66687.6,719.422,74.0
1718327700000,2024-06-14 01:15:00,66687.6,66731.0,66558.0,66602.5,496.255,74.0
1718328600000,2024-06-14 01:30:00,66602.5,66665.0,66454.0,66612.4,1989.374,74.0
1718329500000,2024-06-14 01:45:00,66612.4,66809.3,66602.3,66780.1,1166.721,74.0
1718330400000,2024-06-14 02:00:00,66780.1,66843.9,66692.2,66721.9,1035.908,74.0
1718331300000,2024-06-14 02:15:00,66721.9,66849.0,66721.9,66785.7,475.89,74.0
1718332200000,2024-06-14 02:30:00,66785.7,66859.0,66762.8,66813.9,521.576,74.0
1718333100000,2024-06-14 02:45:00,66813.9,67020.9,66772.2,66932.3,1383.667,74.0
1718334000000,2024-06-14 03:00:00,66932.3,66965.2,66692.4,66748.5,1359.403,74.0
1718334900000,2024-06-14 03:15:00,66748.5,66787.1,66685.1,66701.1,641.811,74.0
1718335800000,2024-06-14 03:30:00,66701.1,66763.0,66652.2,66748.4,635.477,74.0
1718336700000,2024-06-14 03:45:00,66748.4,66751.2,66693.4,66727.0,240.11,74.0
1718337600000,2024-06-14 04:00:00,66727.0,66793.5,66727.0,66778.7,336.607,74.0
1718338500000,2024-06-14 04:15:00,66778.7,66815.6,66715.3,66812.7,275.669,74.0
1718339400000,2024-06-14 04:30:00,66812.7,66817.8,66700.0,66705.6,200.72,74.0
1718340300000,2024-06-14 04:45:00,66705.6,66750.8,66692.3,66701.1,136.202,74.0
1718341200000,2024-06-14 05:00:00,66701.1,66792.9,66692.3,66750.1,499.468,74.0
1718342100000,2024-06-14 05:15:00,66750.1,66824.0,66744.7,66816.3,193.298,74.0
1718343000000,2024-06-14 05:30:00,66816.3,67134.6,66802.0,67096.4,3103.597,74.0
1718343900000,2024-06-14 05:45:00,67096.4,67201.4,66981.4,67034.5,2293.33,74.0
1718344800000,2024-06-14 06:00:00,67034.5,67073.7,66930.9,67010.5,927.421,74.0
1718345700000,2024-06-14 06:15:00,67010.5,67104.3,66865.5,66895.3,821.361,74.0
1718346600000,2024-06-14 06:30:00,66895.3,66976.5,66849.4,66957.3,785.017,74.0
1718347500000,2024-06-14 06:45:00,66957.3,67042.4,66920.1,66935.4,379.805,74.0
1718348400000,2024-06-14 07:00:00,66935.4,67018.2,66935.4,66983.1,270.557,74.0
1718349300000,2024-06-14 07:15:00,66983.1,67032.9,66910.0,66924.0,357.267,74.0
1718350200000,2024-06-14 07:30:00,66924.0,66972.0,66888.2,66927.9,263.822,74.0
1718351100000,2024-06-14 07:45:00,66927.9,67080.8,66869.9,66889.2,675.257,74.0
1718352000000,2024-06-14 08:00:00,66889.2,67186.4,66836.1,67166.8,1493.775,74.0
1718352900000,2024-06-14 08:15:00,67166.8,67220.6,67071.8,67121.9,1851.613,74.0
1718353800000,2024-06-14 08:30:00,67121.9,67166.6,67045.1,67134.1,621.452,74.0
1718354700000,2024-06-14 08:45:00,67134.1,67210.0,67098.2,67118.0,1976.448,74.0
1718355600000,2024-06-14 09:00:00,67118.0,67127.4,66974.9,67059.9,1652.667,74.0
1718356500000,2024-06-14 09:15:00,67059.9,67113.6,66976.9,67041.7,342.33,74.0
1718357400000,2024-06-14 09:30:00,67041.7,67041.7,66870.0,66908.7,772.235,74.0
1718358300000,2024-06-14 09:45:00,66908.7,66958.2,66880.0,66894.3,400.704,74.0
1718359200000,2024-06-14 10:00:00,66894.3,66948.3,66803.3,66932.5,1402.416,74.0
1718360100000,2024-06-14 10:15:00,66932.5,66997.3,66833.6,66905.3,1093.607,74.0
1718361000000,2024-06-14 10:30:00,66905.3,66913.4,66831.4,66855.9,405.162,74.0
1718361900000,2024-06-14 10:45:00,66855.9,66913.1,66830.0,66850.0,398.025,74.0
1718362800000,2024-06-14 11:00:00,66850.0,66906.8,66746.2,66880.4,954.3,74.0
1718363700000,2024-06-14 11:15:00,66880.4,67040.9,66876.1,67038.0,563.296,74.0
1718364600000,2024-06-14 11:30:00,67038.0,67076.8,66987.5,66990.6,759.127,74.0
1718365500000,2024-06-14 11:45:00,66990.6,67083.4,66964.6,67014.5,457.401,74.0
1718366400000,2024-06-14 12:00:00,67014.5,67139.9,66953.1,67132.9,710.872,74.0
1718367300000,2024-06-14 12:15:00,67132.9,67263.7,67110.4,67162.8,2742.132,74.0
1718368200000,2024-06-14 12:30:00,67162.8,67212.7,67016.2,67030.2,1327.223,74.0
1718369100000,2024-06-14 12:45:00,67030.2,67078.9,66946.0,67051.1,906.776,74.0
1718370000000,2024-06-14 13:00:00,67051.1,67116.0,66928.1,67008.8,1187.05,74.0
1718370900000,2024-06-14 13:15:00,67008.8,67315.8,67008.7,67306.8,2029.827,74.0
1718371800000,2024-06-14 13:30:00,67306.8,67348.7,67113.0,67161.4,2126.309,74.0
1718372700000,2024-06-14 13:45:00,67161.4,67210.7,67033.8,67034.1,889.435,74.0
1718373600000,2024-06-14 14:00:00,67034.1,67087.5,66910.1,66961.1,1895.875,74.0
1718374500000,2024-06-14 14:15:00,66961.1,67019.5,66578.5,66677.4,3568.428,74.0
1718375400000,2024-06-14 14:30:00,66677.4,66833.4,66538.5,66823.0,2880.139,74.0
1718376300000,2024-06-14 14:45:00,66823.0,66997.3,66745.6,66956.4,2641.58,74.0
1718377200000,2024-06-14 15:00:00,66956.4,66976.0,66750.0,66819.0,1545.369,74.0
1718378100000,2024-06-14 15:15:00,66819.0,66937.1,66730.9,66887.6,1370.741,74.0
1718379000000,2024-06-14 15:30:00,66887.6,67039.0,66621.0,66621.0,2642.934,74.0
1718379900000,2024-06-14 15:45:00,66621.0,66663.9,66309.4,66363.1,4839.428,74.0
1718380800000,2024-06-14 16:00:00,66363.1,66496.3,65419.9,65812.3,8456.258,74.0
1718381700000,2024-06-14 16:15:00,65812.3,65942.9,65257.4,65294.8,5694.731,74.0
1718382600000,2024-06-14 16:30:00,65294.8,65506.9,65156.0,65262.6,6256.907,74.0
1718383500000,2024-06-14 16:45:00,65262.6,65567.9,65165.7,65274.6,4217.328,74.0
1718384400000,2024-06-14 17:00:00,65274.6,65413.3,65032.8,65387.8,4392.784,74.0
1718385300000,2024-06-14 17:15:00,65387.8,65532.0,65352.9,65494.7,1577.142,74.0
1718386200000,2024-06-14 17:30:00,65494.7,65726.3,65414.7,65493.4,3262.298,74.0
1718387100000,2024-06-14 17:45:00,65493.4,65522.0,65295.8,65388.8,1657.392,74.0
1718388000000,2024-06-14 18:00:00,65388.8,65410.7,65095.9,65117.3,1526.297,74.0
1718388900000,2024-06-14 18:15:00,65117.3,65280.0,65052.7,65236.0,1915.593,74.0
1718389800000,2024-06-14 18:30:00,65236.0,65435.8,65202.1,65429.9,610.313,74.0
1718390700000,2024-06-14 18:45:00,65429.9,65508.2,65311.2,65489.6,746.632,74.0
1718391600000,2024-06-14 19:00:00,65489.6,65500.0,65311.1,65318.1,838.346,74.0
1718392500000,2024-06-14 19:15:00,65318.1,65659.7,65269.0,65641.8,2215.458,74.0
1718393400000,2024-06-14 19:30:00,65641.8,65655.6,65406.8,65442.2,1418.702,74.0
1718394300000,2024-06-14 19:45:00,65442.2,65534.4,65370.5,65499.2,664.06,74.0
1718395200000,2024-06-14 20:00:00,65499.2,65633.0,65452.2,65616.5,461.116,74.0
1718396100000,2024-06-14 20:15:00,65616.5,65887.2,65579.7,65873.3,2096.64,74.0
1718397000000,2024-06-14 20:30:00,65873.3,65950.0,65698.8,65740.2,3064.729,74.0
1718397900000,2024-06-14 20:45:00,65740.2,65741.2,65654.0,65735.0,494.279,74.0
1718398800000,2024-06-14 21:00:00,65735.0,65814.2,65700.0,65700.3,915.697,74.0
1718399700000,2024-06-14 21:15:00,65700.3,66095.3,65697.2,66095.3,1099.645,74.0
1718400600000,2024-06-14 21:30:00,66095.3,66619.9,65988.7,66125.9,6179.542,74.0
1718401500000,2024-06-14 21:45:00,66125.9,66353.1,66015.9,66163.0,1152.021,74.0
1718402400000,2024-06-14 22:00:00,66163.0,66218.2,65862.0,66011.9,1417.0,74.0
1718403300000,2024-06-14 22:15:00,66011.9,66039.2,65929.7,65945.0,446.481,74.0
1718404200000,2024-06-14 22:30:00,65945.0,66014.4,65893.9,66007.6,376.443,74.0
1718405100000,2024-06-14 22:45:00,66007.6,66041.3,65961.4,65994.3,208.802,74.0
1719125100000,2024-06-23 06:45:00,64352.0,64352.1,64330.5,64332.0,55.313,55.0
1719126000000,2024-06-23 07:00:00,64332.0,64344.5,64330.1,64344.5,35.116,55.0
1719126900000,2024-06-23 07:15:00,64344.5,64388.6,64330.1,64382.2,278.123,55.0
1719127800000,2024-06-23 07:30:00,64382.2,64382.2,64340.5,64346.9,127.012,55.0
1719128700000,2024-06-23 07:45:00,64346.9,64371.0,64342.3,64370.0,64.366,55.0
1719129600000,2024-06-23 08:00:00,64370.0,64372.2,64351.9,64352.0,82.019,55.0
1719130500000,2024-06-23 08:15:00,64352.0,64357.5,64337.6,64340.4,74.904,55.0
1719131400000,2024-06-23 08:30:00,64340.4,64343.3,64334.6,64338.1,86.097,55.0
1719132300000,2024-06-23 08:45:00,64338.1,64339.0,64319.8,64333.5,114.418,55.0
1719133200000,2024-06-23 09:00:00,64333.5,64386.8,64333.4,64381.9,245.798,55.0
1719134100000,2024-06-23 09:15:00,64381.9,64387.4,64356.8,64370.1,323.184,55.0
1719135000000,2024-06-23 09:30:00,64370.1,64373.6,64350.0,64368.0,51.55,55.0
1719135900000,2024-06-23 09:45:00,64368.0,64371.6,64352.5,64371.6,115.96,55.0
1719136800000,2024-06-23 10:00:00,64371.6,64372.7,64268.6,64293.6,1271.572,55.0
1719137700000,2024-06-23 10:15:00,64293.6,64336.2,64287.0,64331.0,336.744,55.0
1719138600000,2024-06-23 10:30:00,64331.0,64332.8,64302.0,64302.1,131.702,55.0
1719139500000,2024-06-23 10:45:00,64302.1,64302.1,64243.9,64258.1,434.1,55.0
1719140400000,2024-06-23 11:00:00,64258.1,64282.2,64211.4,64273.0,1048.449,55.0
1719141300000,2024-06-23 11:15:00,64273.0,64280.5,64223.0,64239.7,178.74,55.0
1719142200000,2024-06-23 11:30:00,64239.7,64277.6,64228.0,64250.3,138.73,55.0
1719143100000,2024-06-23 11:45:00,64250.3,64297.8,64245.8,64292.0,201.538,55.0
1719144000000,2024-06-23 12:00:00,64292.0,64302.7,64291.3,64294.0,103.517,55.0
1719144900000,2024-06-23 12:15:00,64294.0,64300.0,64267.1,64300.0,104.273,55.0
1719145800000,2024-06-23 12:30:00,64300.0,64324.1,64293.8,64310.5,284.044,55.0
